residence.en,birth,sex,decade,sum_langs,lect,glottocode,branch,census_1926,expedition.name,present_in_multidagestan
Balkhar,1937,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1938,м,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1938,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1938,м,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1939,м,1930,2,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1939,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1939,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1939,м,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1941,м,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1941,ж,1940,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1941,ж,1940,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1941,м,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1942,м,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1942,м,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1942,ж,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1943,ж,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1943,м,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1943,ж,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1945,ж,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1945,ж,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1947,м,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1948,ж,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1949,ж,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1950,м,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1951,м,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1951,м,1950,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1953,м,1950,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1955,ж,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1955,ж,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1955,ж,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1956,м,1950,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1958,ж,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,1959,м,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,NA,ж,NA,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,NA,м,NA,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,NA,ж,NA,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,NA,ж,NA,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,NA,м,NA,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Balkhar,NA,м,NA,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1900,м,1900,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1900,м,1900,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1900,ж,1900,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1900,ж,1900,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1901,м,1900,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1901,ж,1900,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1905,м,1900,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1905,ж,1900,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1907,ж,1900,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1907,м,1900,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1907,ж,1900,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1909,м,1900,2,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1910,ж,1910,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1917,ж,1910,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1922,ж,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1924,ж,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1924,м,1920,2,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1925,м,1920,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1925,м,1920,2,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1926,м,1920,2,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1926,м,1920,2,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1927,м,1920,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1928,м,1920,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1929,ж,1920,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1929,ж,1920,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1930,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1930,м,1930,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1931,м,1930,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1932,м,1930,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1932,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1933,м,1930,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1935,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1937,м,1930,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1938,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1938,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1939,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1940,ж,1940,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1941,м,1940,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1942,м,1940,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1943,ж,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1945,м,1940,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1949,м,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1950,ж,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1954,ж,1950,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1955,ж,1950,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1955,ж,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1955,ж,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1957,м,1950,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,1957,ж,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Tsulikana,NA,м,NA,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1908,м,1900,2,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1910,ж,1910,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1912,м,1910,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1913,ж,1910,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1915,ж,1910,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1915,м,1910,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1916,м,1910,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1917,м,1910,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1917,ж,1910,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1917,ж,1910,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1918,ж,1910,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1919,ж,1910,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1920,м,1920,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1920,ж,1920,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1924,ж,1920,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1925,м,1920,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1925,ж,1920,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1927,ж,1920,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1927,м,1920,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1927,ж,1920,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1928,м,1920,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1929,м,1920,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1929,ж,1920,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1930,м,1930,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1930,м,1930,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1931,ж,1930,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1931,м,1930,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1931,ж,1930,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1931,ж,1930,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1932,м,1930,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1933,м,1930,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1933,ж,1930,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1933,м,1930,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1936,м,1930,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1937,м,1930,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1938,ж,1930,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1938,м,1930,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1938,ж,1930,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1939,м,1930,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1939,м,1930,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1939,ж,1930,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1940,ж,1940,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1940,м,1940,1,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1940,ж,1940,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1941,ж,1940,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1941,м,1940,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1941,м,1940,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1946,ж,1940,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1947,ж,1940,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1949,ж,1940,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1950,м,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1950,м,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1951,ж,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1951,м,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1952,ж,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1953,м,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1953,м,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1953,м,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1955,ж,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1955,ж,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1955,м,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1956,м,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1959,ж,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Shukty,1959,ж,1950,0,Shukty-Gapshima Dargwa,gaps1234,Dargwa,1633,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1903,м,1900,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1904,ж,1900,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1905,ж,1900,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1911,м,1910,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1914,ж,1910,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1914,ж,1910,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1918,м,1910,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1918,м,1910,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1919,ж,1910,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1920,м,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1920,ж,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1923,м,1920,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1924,м,1920,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1925,м,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1925,ж,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1925,м,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1925,м,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1926,ж,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1927,ж,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1927,ж,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1928,м,1920,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1929,ж,1920,1,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1930,м,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1930,м,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1931,м,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1931,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1932,м,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1932,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1933,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1934,м,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1935,м,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1936,м,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1938,ж,1930,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1941,ж,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1941,м,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1944,ж,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1949,ж,1940,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Kuli,1952,ж,1950,0,Lak,lakk1252,Lak,38607,"Balkhar, Tsulikana, Shukty, Kuli",yes
Burkikhan,1901,м,1900,2,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1910,ж,1910,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1910,м,1910,3,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1910,ж,1910,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1912,ж,1910,0,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1912,ж,1910,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1912,м,1910,0,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1917,м,1910,0,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1918,ж,1910,0,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1918,м,1910,2,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1920,ж,1920,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1920,м,1920,2,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1923,ж,1920,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1923,ж,1920,2,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1924,ж,1920,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1926,м,1920,3,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1926,м,1920,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1926,м,1920,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1927,м,1920,3,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1928,м,1920,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1928,м,1920,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1929,м,1920,2,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1929,м,1920,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1929,ж,1920,0,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1929,м,1920,0,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1929,ж,1920,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1929,ж,1920,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1931,ж,1930,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1931,м,1930,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1932,ж,1930,2,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1932,ж,1930,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
Burkikhan,1932,ж,1930,1,Aghul,aghu1253,Lezgic,7272,Burkikhan,yes
